dataset,src,tgt,raw,ref,trans,score,input_tokens,output_tokens,total_tokens,latency_ms
tatoeba,en,no,Tom's living room was tastefully furnished.,Toms stue var smakefullt innredet.,"{""c"":""Toms stue var smakfullt møblert.""}",79,1221,17,1238,956.75
subtitle,en,no,- I'm sorry.,Beklager.,"{""c"":""Jeg er lei meg.""}",75,1217,10,1227,451.25
tatoeba,en,no,We have more important things that need to be dealt with.,Vi har viktigere ting som må gjøres.,"{""c"":""Vi har viktigere ting som må ordnes opp i.""}",79,1224,17,1241,849.88
subtitle,en,no,"No, Inspector.","Nei , Inspector .","{""c"":""Nei, Inspektor.""}",73,1216,11,1227,515.78
tatoeba,en,no,Now eat your supper.,Spis middagen din nå.,"{""c"":""Nå spis middagen din.""}",79,1217,12,1229,837.12
subtitle,da,de,Fotograferede du liget?,Haben Sie die Leichen photographiert?,"{""c"":""Hast du die Leiche fotografiert?""}",83,1220,13,1233,432.77
tatoeba,en,no,Tom works out in a gym near his house.,Tom trener på et treningssenter nært huset hans.,"{""c"":""Tom trener på et treningssenter i nærheten av huset sitt.""}",82,1222,21,1243,520.87
subtitle,da,de,"Jeg tror ikke, det her er enden.","Ich glaube nicht, dass das das Ende ist.","{""c"":""Ich glaube nicht, dass dies das Ende ist.""}",92,1222,15,1237,445.9
tatoeba,da,de,Anden Verdenskrig begyndte i 1939.,Der Zweite Weltkrieg begann 1939.,"{""c"":""Der Zweite Weltkrieg begann 1939.""}",72,1227,16,1243,676.49
subtitle,da,de,- Jeg blev også efterladt!,Sie haben mich auch zurückgelassen.,"{""c"":""\""Ich wurde auch zurückgelassen!\""""}",82,1219,14,1233,781.85
tatoeba,da,de,På havet herskede der i går en voldsom søgang.,Auf dem Meer herrschte gestern starker Seegang.,"{""c"":""Auf See herrschte gestern eine heftige See.""}",78,1228,16,1244,422.26
tatoeba,da,de,Det er ingen hemmelighed at Tom ikke kan lide Maria.,"Es ist kein Geheimnis, dass Tom Mary nicht mag.","{""c"":""Es ist kein Geheimnis, dass Tom Maria nicht mag.""}",92,1227,17,1244,432.17
subtitle,da,de,- Det må vi så bare forklare politiet.,- Das müssen wir der Polizei erklären.,"{""c"":""Das müssen wir der Polizei erklären.""}",97,1222,12,1234,321.7
tatoeba,da,de,Han fik kørekort til lastbil mens han var inde som soldat.,Er hat bei der Bundeswehr seinen LKW-Führerschein gemacht.,"{""c"":""Er hat seinen LKW-Führerschein gemacht, während er als Soldat diente.""}",82,1228,24,1252,440.06
subtitle,da,de,Ligesom jer. I er et samfund.,"So wie ihr, ihr seid auch eine Gemeinschaft.","{""c"":""Genau wie ihr. Ihr seid eine Gemeinschaft.""}",82,1223,15,1238,496.11
subtitle,da,de,Og den her ...,Und das hier.,"{""c"":""Und dieser hier ...""}",82,1216,9,1225,456.16
tatoeba,da,de,Fransk er ikke mit modersmål.,Französisch ist nicht meine Muttersprache.,"{""c"":""Französisch ist nicht meine Muttersprache.""}",95,1222,15,1237,797.43
tatoeba,da,de,Vi har opdaget en hemmelig gang.,Wir haben einen Geheimgang entdeckt.,"{""c"":""Wir haben einen geheimen Durchgang entdeckt.""}",82,1223,14,1237,593.12
subtitle,da,de,Samarbejder du med Hunter?,So viel weiß ich. Arbeiten Sie mit Hunter zusammen?,"{""c"":""Arbeitest du mit Hunter zusammen?""}",82,1220,13,1233,1059.82
subtitle,da,de,Godt.,Genau.,"{""c"":""Gut.""}",82,1215,7,1222,405.65
subtitle,da,de,Hvad er det?,Was ist das?,"{""c"":""Was ist das?""}",75,1217,9,1226,454.17
tatoeba,da,de,Tom kunne ikke beslutte sig for om hans hund skulle hedde Cookie eller Pochi.,"Tom konnte sich nicht entscheiden, ob er seinen Hund Cookie oder Pochi nennen sollte.","{""c"":""Tom konnte sich nicht entscheiden, ob er seinen Hund Cookie oder Pochi nennen sollte.""}",100,1230,22,1252,940.14
tatoeba,da,de,Jeg har plantet et æbletræ i min have.,Ich habe einen Apfelbaum in meinen Garten gepflanzt.,"{""c"":""Ich habe einen Apfelbaum in meinem Garten gepflanzt.""}",85,1225,19,1244,484.43
subtitle,da,de,"- Ja, det kan jeg.","- Ja, ja, kann ich.","{""c"":""Ja, das kann ich.""}",82,1218,11,1229,529.36
subtitle,nl,ja,- Wat gebeurt er?,- 何が起きたんだ！ - なんだそれ？,"{""c"":""何が起こる?""}",45,1217,10,1227,372.32
tatoeba,da,de,"Ved du hvad, Tom, du har ret!","Weißt du was, Tom? Du hast recht!","{""c"":""Weißt du was, Tom, du hast Recht!""}",90,1222,17,1239,762.96
subtitle,nl,ja,Ik ga me tegoed doen aan je ziel.,ぉ前の魂を食らつてやる,"{""c"":""あなたの魂を味わうよ。""}",75,1222,12,1234,498.59
tatoeba,da,de,Maria kom sidst.,Maria kam zuletzt.,"{""c"":""Maria kam als Letzte.""}",83,1217,11,1228,409.44
subtitle,nl,ja,Dankjewel.,ありがとう,"{""c"":""ありがとうございます。""}",82,1217,7,1224,315.12
tatoeba,nl,ja,Bekijk de afbeelding.,その絵を見なさい。,"{""c"":""画像をご覧ください。""}",82,1217,8,1225,280.11
subtitle,nl,ja,Dat zou ik graag willen. Maar er zit een prijskaartje aan.,したいが それには対価が要る,"{""c"":""Jeg vil gerne have det. Men der følger en pris med.""}",0,1228,19,1247,488.68
tatoeba,nl,ja,Dit hotel is vorig jaar gebouwd.,このホテルは去年建てられた。,"{""c"":""このホテルは昨年建てられました。""}",92,1221,12,1233,383.77
subtitle,nl,ja,"Nee, meneer.",いいえ、サー。,"{""c"":""いいえ、おじさん。""}",73,1218,12,1230,443.03
tatoeba,nl,ja,Ik ben John.,私はジョンです。,"{""c"":""私はジョンです。""}",62,1216,9,1225,1039.85
subtitle,nl,ja,"Hé, jongens. Pak maar.",さあどうぞ カウボーイ　プリンセス,"{""c"":""ねえ、みんな。どうぞ。""}",72,1220,12,1232,649.08
tatoeba,nl,ja,Het is raar dat jij niks van haar huwelijksceremonie afweet.,あなたが彼女の結婚式について何も知らないとは不思議だ。,"{""c"":""彼女の結婚式について何も知らないのはおかしいですね。""}",79,1232,17,1249,445.12
subtitle,nl,ja,M'n familie?,- 私の家族は？,"{""c"":""私の家族？""}",82,1217,8,1225,320.73
tatoeba,nl,ja,U zult merken dat deze kaart erg handig is.,この地図がとても役に立つことが分かるでしょう。,"{""c"":""このカードはとても役に立つことに気づくでしょう。""}",72,1224,16,1240,500.44
subtitle,nl,ja,"Of het nou zout, goud of olie is.",それが塩や金や 油であろうとなかろうと,"{""c"":""塩、金、油のいずれであっても。""}",75,1224,15,1239,496.35
tatoeba,nl,ja,Betty is danslerares.,ベティはダンスの先生である。,"{""c"":""ベティはダンスの先生です。""}",90,1218,13,1231,378.93
subtitle,nl,ja,Daar ben ik gek op.,- そうなの　わたし、ピューターが大好きなの,"{""c"":""それは最高ですね。""}",62,1219,9,1228,318.78
tatoeba,nl,ja,Geef me een ander voorbeeld alsjeblieft.,別の実例を教えてください。,"{""c"":""別の例をください。""}",75,1224,10,1234,360.4
subtitle,nl,ja,"Mason, hoe was je week?",メイソン　今週はどうだった？,"{""c"":""Mason、今週はどうでしたか？""}",78,1219,13,1232,393.32
tatoeba,nl,ja,"Zover wij weten, is de aarde de enige planeet met oceanen.",私たちの知る限りでは、地球は海を持っている唯一の惑星である。,"{""c"":""私たちが知る限り、地球は海を持つ唯一の惑星です。""}",82,1229,20,1249,615.74
subtitle,fr,no,"Chuck, on a un problème sur la 7ème. Unité psychiatrique.","-Problemer på psykiatrisk, Chuck.","{""c"":""Chuck, vi har et problem på den 7. Psykiatrisk avdeling.""}",75,1229,23,1252,646.78
tatoeba,nl,ja,"Het is niet goed als je zo laat in de avond opblijft, joh.",夜遅くまで起きていては駄目だよ。,"{""c"":""夜遅くまで起きているのは良くないよ。""}",82,1231,15,1246,450.24
subtitle,fr,no,"Allez, je ferai pas foirer ton plan !",Kom igjen. Jeg skal ikke ødelegge det for deg.,"{""c"":""Kom igjen, jeg kommer ikke til å ødelegge planen din!""}",82,1225,19,1244,482.56
tatoeba,nl,ja,Hij kan dat niet aan.,彼にはそれはすることができない。,"{""c"":""彼はそれができません。""}",82,1218,9,1227,395.55
subtitle,fr,no,"Fais gaffe, petit !","Pass deg, gutt!","{""c"":""Vær forsiktig, lille!""}",74,1219,13,1232,970.51
tatoeba,fr,no,L'orbite de Sirius est elliptique.,Banen rundt Sirius er elliptisk.,"{""c"":""Sirius' bane er elliptisk.""}",82,1222,13,1235,668.81
subtitle,fr,no,Amusant ?,Morsomt?,"{""c"":""Fun?""}",20,1216,7,1223,399.02
tatoeba,fr,no,Le garçon et l'homme boivent de l'eau.,Guten og mannen drikk vatn.,"{""c"":""Gutten og mannen drikker vann.""}",79,1225,13,1238,420.95
tatoeba,fr,no,C'est mon cheval.,Dette er hesten min.,"{""c"":""Det er min hest.""}",83,1218,11,1229,391.41
subtitle,fr,no,"Ainsi que le gouverneur, l'archevêque, et des PDG américains et japonais.","Og det gjør guvernøren, erkebiskopen og sjefene for noen amerikanske og japanske firmaer.","{""c"":""Sammen med guvernøren, erkebiskopen og toppledere fra amerikanske og japanske selskaper.""}",75,1233,30,1263,566.64
tatoeba,fr,no,Il a deux fois plus de livres que moi.,Han har dobbelt so mange bøker som meg.,"{""c"":""Han har dobbelt så mange bøker som meg.""}",97,1222,16,1238,571.77
subtitle,fr,no,Qu'est-ce que vous voulez qu'on leur donne ?,Hva skal vi liksom gi dem?,"{""c"":""Hva vil dere at vi skal gi dem?""}",79,1226,15,1241,469.9
subtitle,fr,no,Qu'est ce que t'as ?,Hva har du?,"{""c"":""Hva har du?""}",74,1221,10,1231,409.11
tatoeba,fr,no,"Il va bientôt pleuvoir, regarde ces nuages noirs.","Det kommer til å regne snart, bare se på de mørke skyene.","{""c"":""Det kommer snart til å regne, se på disse mørke skyene.""}",82,1225,22,1247,654.39
subtitle,fr,no,"- À part cela, nous ne savons rien.",-Bortsett fra det vet vi ingenting.,"{""c"":""\""Utover det vet vi ingenting.\""""}",79,1221,15,1236,461.26
tatoeba,fr,no,Je m'appelle Jack.,Jeg heter Jack.,"{""c"":""Jeg heter Jack.""}",75,1218,9,1227,413.03
subtitle,fr,no,- Mon dieu !,- Herregud.,"```json
{""c"":""Gud forby!""}
```",42,1215,15,1230,485.24
tatoeba,fr,no,Nous avons vu le match de football à la télévision.,Vi såg fotballkampen på TV.,"{""c"":""Vi så fotballkampen på TV.""}",75,1223,14,1237,603.77
subtitle,fr,no,Je n'en supporterai pas davantage.,Jeg holder ikke ut lenger.,"{""c"":""Jeg orker ikke mer.""}",82,1221,11,1232,487.08
tatoeba,fr,no,Mettez le jeu en pause.,Sett spillet på pause.,"{""c"":""Sett spillet på pause.""}",95,1220,11,1231,343.99
subtitle,nl,en,Misschien omdat ze allemaal dood zijn!,- Maybe they're not because they're all dead!,"{""c"":""Maybe because they are all dead!""}",73,1220,12,1232,394.47
tatoeba,fr,no,Elle est juste derrière toi.,Ho er rett bak deg.,"{""c"":""Hun er rett bak deg.""}",79,1218,11,1229,390.92
subtitle,nl,en,"Heeft u de ratten gezien, of heeft u ze horen krabben?",Have you seen the rats or have you just heard scratching?,"{""c"":""Have you seen the mice, or heard them scratching?""}",74,1231,16,1247,431.51
tatoeba,fr,no,Il y a peu d’étudiants qui comprennent le latin.,Få studenter kan forstå latin.,"{""c"":""Det er få studenter som forstår latin.""}",84,1226,15,1241,416.08
subtitle,nl,en,"Genetische manipulatie, maar hoe?","Genetic manipulation, obviously, but what kind?","{""c"":""Genetic manipulation, but how?""}",82,1221,11,1232,368.34
tatoeba,nl,en,Tom sterft.,Tom is dying.,"{""c"":""Tom is dying.""}",95,1216,9,1225,351.11
subtitle,nl,en,Vond u het erg dat hij populairder was?,Didn't it bother you that he was more popular?,"{""c"":""Did it bother you that he was more popular?""}",95,1224,15,1239,473.17
tatoeba,nl,en,Maria bijt op haar nagels.,Mary bites her nails.,"{""c"":""Maria bites her nails.""}",97,1220,10,1230,411.74
subtitle,nl,en,Die man vroeg mij om vreselijke dingen te doen.,This man asked me to do terrible things.,"{""c"":""The man asked me to do terrible things.""}",82,1224,14,1238,488.16
tatoeba,nl,en,Hij is allergisch voor katten.,He's allergic to cats.,"{""c"":""He is allergic to cats.""}",95,1220,11,1231,379.07
subtitle,nl,en,Laat me je eens bekijken!,Just let me get a look at you!,"{""c"":""Let me take a look at you!""}",85,1220,13,1233,416.59
tatoeba,nl,en,Hij kan niet erg snel rennen.,He can't run very fast.,"{""c"":""He can't run very fast.""}",85,1220,13,1233,412.57
subtitle,nl,en,"O Jesus, Sam.","Jesus, Sam.","{""c"":""O Jesus, Sam.""}",97,1217,10,1227,375.17
tatoeba,nl,en,Stop Tom.,Stop Tom.,"{""c"":""Stop Tom.""}",100,1215,8,1223,317.95
subtitle,nl,en,De boom is te zwaar.,The tree's too heavy.,"{""c"":""The tree is too heavy.""}",82,1219,11,1230,375.13
tatoeba,nl,en,Hoeveel is 300 euro in Canadese dollars?,How much is 300 euros in Canadian dollars?,"{""c"":""How much is 300 euros in Canadian dollars?""}",70,1225,17,1242,566.47
subtitle,nl,en,"Mama, stop.","Mama, stop.","{""c"":""Mama, stop.""}",95,1216,9,1225,368.11
tatoeba,nl,en,Tom kan het niet uitstaan onderbroken te worden.,Tom can't stand being interrupted.,"{""c"":""Tom can't stand being interrupted.""}",95,1224,13,1237,732.0
subtitle,nl,en,Grace is echt van streek omdat ze dit stadsfoto projekt niet kan doen.,"Aw, Grace is pretty upset about not being able to do this town photo.","{""c"":""Grace is really upset because she can't do this City Walk project.""}",82,1229,20,1249,510.09
tatoeba,nl,en,Ik wil niet blijven aandringen.,I don't want to continue pressing the issue.,"{""c"":""I don\""t want to keep pushing it.""}",82,1219,15,1234,448.46
subtitle,da,es,"Knægt, du vil ikke tro det.","Hijo, ¡no vas a creerlo!","{""c"":""Chico, no te vas a creer lo que te voy a contar.""}",72,1222,20,1242,504.06
tatoeba,nl,en,Volgens de bijbel schiep God de wereld in zes dagen.,"According to the Bible, God created the world in six days.","{""c"":""According to the Bible, God created the world in six days.""}",85,1226,18,1244,491.68
subtitle,da,es,Far!,¡Papi!,"{""c"":""¡Lejos!""}",42,1214,9,1223,417.31
tatoeba,nl,en,Ik zal op kerstdag aankomen.,I'll arrive on Christmas Day.,"{""c"":""I will arrive on Christmas Day.""}",96,1221,12,1233,406.29
subtitle,da,es,"Ved du, hvad Ethan vil gøre, hvis han får chancen?","¡Laurie, cállate! ¿Sabes lo que hará Ethan si tiene oportunidad?","{""c"":""¿Sabes qué hará Ethan si tiene la oportunidad?""}",82,1226,16,1242,520.34
tatoeba,da,es,Han har oversat Homer fra græsk til engelsk.,Él tradujo a Homero del griego al inglés.,"{""c"":""Él ha traducido a Homero del griego al inglés.""}",82,1225,18,1243,732.35
subtitle,da,es,"Godt, du har langt hår.",Menos mal que tienes el pelo largo,"{""c"":""Bien, tienes el pelo largo.""}",72,1220,12,1232,408.34
tatoeba,da,es,Katten sover på en stol.,El gato duerme en una silla.,"{""c"":""El gato duerme en una silla.""}",95,1220,13,1233,551.22
subtitle,da,es,- Hun afslår behandling.,- Rechazó el tratamiento.,"{""c"":""Se niega al tratamiento.""}",72,1217,11,1228,532.58
tatoeba,da,es,Du kan spise morgenmaden mellem klokken syv og klokken ni.,Se puede desayunar entre las siete y las nueve.,"{""c"":""Puedes desayunar entre las siete y las nueve de la mañana.""}",88,1231,18,1249,505.06
subtitle,da,es,"Det ligger lidt uden for byen, men...","- ¡Bien, sí! Auténtico. Está fuera de la ciudad, pero...","{""c"":""Está un poco a las afueras de la ciudad, pero...""}",72,1221,19,1240,412.78
tatoeba,da,es,Vand består af brint og ilt.,El agua está compuesta de hidrógeno y oxígeno.,"{""c"":""El agua está compuesta de hidrógeno y oxígeno.""}",82,1222,14,1236,478.98
subtitle,da,es,Er det ham?,¿Es él?,"{""c"":""¿Es él?""}",100,1216,9,1225,515.04
tatoeba,da,es,Vi mødes her en gang om ugen.,Nos reunimos aquí una vez por semana.,"{""c"":""Nos reunimos aquí una vez a la semana.""}",95,1222,15,1237,586.01
tatoeba,da,es,Der blæste en kold vind.,Soplaba un viento frío.,"{""c"":""Soplaba un viento frío.""}",95,1221,12,1233,385.45
subtitle,da,es,"Jeg er ked af det, men det her går ikke.","Lo siento, pero esto no está funcionando.","{""c"":""Lo siento, pero esto no va a funcionar.""}",78,1224,15,1239,553.92
subtitle,da,es,Og jeg er dy gtig med hænderne.,Y soy muy bueno con mis manos.,"{""c"":""Y soy hábil con las manos.""}",82,1223,13,1236,509.58
tatoeba,da,es,"Det er dig hun elsker, ikke mig.","Es a ti a quien ella ama, no a mí.","{""c"":""Es a ti a quien ella ama, no a mí.""}",95,1222,17,1239,987.85
subtitle,da,es,Vi har travlt.,"Ves, es que estamos ocupados.","{""c"":""Estamos ocupados.""}",72,1217,9,1226,921.03
tatoeba,da,es,Du er meget modig.,Eres muy valiente.,"{""c"":""Eres muy valiente.""}",95,1218,10,1228,705.55
subtitle,fr,nl,Salut... Dire que ta mère te battait pour que tu mettes une robe.,Ik herinner me dat je moeder je moest slaan voor je een jurk aantrok.,"{""c"":""Hallo... Om te zeggen dat je moeder je sloeg zodat je een jurk zou aantrekken.""}",73,1229,25,1254,822.54
