dataset,src,tgt,raw,ref,trans,score,input_tokens,output_tokens,total_tokens,latency_ms
subtitle,en,no,"Dad, by the time you get back from your business trip, I'll be in South Africa.","Pappa, når du kommer tilbake fra forretningsreisen, er jeg i Sør-Afrika.","{""c"":""\""Pappa, når du kommer tilbake fra forretningsutsendelsen din, er jeg i Sør-Afrika.\""""}",79,1760,38,1798,1526.94
tatoeba,en,no,I like your article.,Jeg liker din artikkel.,"{""c"":""\""Jeg liker artikkelen din.\""""}",82,1745,18,1763,1509.81
subtitle,en,no,With all of us trapped under this thing? Isn't it? You don't know that.,- Med oss alle fanget under denne tingen?,"{""c"":""\""Med oss alle fanget under denne tingen? Ikke sant? Du vet ikke det.\""""}",78,1760,30,1790,1653.42
tatoeba,en,no,We accept all major credit cards.,Vi tar alle større kredittkort.,"{""c"":""\""Vi aksepterer alle større kredittkort.\""""}",79,1747,20,1767,1432.21
subtitle,en,no,The undead surround me.,De udøde omgir meg.,"{""c"":""\""Udøde omgir meg.\""""}",75,1747,18,1765,1076.42
tatoeba,en,no,Write me a message.,Skriv meg en melding.,"{""c"":""\""Skriv en melding for meg.\""""}",73,1745,19,1764,1431.43
subtitle,en,no,Please help me find her.,Hjelp meg med å finne henne.,"{""c"":""\""Vær så snill og hjelp meg å finne henne.\""""}",79,1746,26,1772,1655.14
tatoeba,en,no,Tom's living room was tastefully furnished.,Toms stue var smakefullt innredet.,"{""c"":""\""Toms stue var smakfullt møblert.\""""}",79,1749,23,1772,1474.1
tatoeba,en,no,We have more important things that need to be dealt with.,Vi har viktigere ting som må gjøres.,"{""c"":""\""Vi har mer viktige ting som må håndteres.\""""}",75,1752,23,1775,1586.95
subtitle,en,no,Some have grown a bit since last time.,Noen har vokset litt siden sist.,"{""c"":""\""Noen har vokst litt siden sist.\""""}",82,1749,22,1771,2196.69
tatoeba,en,no,Now eat your supper.,Spis middagen din nå.,"{""c"":""\""Nå spis middagen din.\""""}",79,1746,18,1764,1509.51
subtitle,en,no,So if anybody knows what happened to ronnie...,Så hvis noen vet hva som skjedde med Ronnie...,"{""c"":""\""Så hvis noen vet hva som skjedde med ronnie...\""""}",85,1750,26,1776,1383.05
tatoeba,en,no,Tom works out in a gym near his house.,Tom trener på et treningssenter nært huset hans.,"{""c"":""\""Tom trener på et treningsstudio nær huset sitt.\""""}",82,1750,24,1774,1737.07
subtitle,en,no,- I'm sorry.,Beklager.,"{""c"":""\""- Unnskyld.\""""}",79,1745,16,1761,1482.29
tatoeba,da,de,Anden Verdenskrig begyndte i 1939.,Der Zweite Weltkrieg begann 1939.,"{""c"":""\""Der Zweite Weltkrieg begann 1939.\""""}",85,1754,23,1777,1455.45
subtitle,en,no,"No, Inspector.","Nei , Inspector .","{""c"":""\""Nei, inspektør.\""""}",73,1744,16,1760,1468.63
tatoeba,da,de,På havet herskede der i går en voldsom søgang.,Auf dem Meer herrschte gestern starker Seegang.,"{""c"":""\""Auf dem Meer herrschte gestern eine heftige Dünung.\""""}",82,1756,26,1782,1262.18
subtitle,da,de,Fotograferede du liget?,Haben Sie die Leichen photographiert?,"{""c"":""\""Hast du die Leiche fotografiert?\""""}",82,1747,20,1767,1382.98
tatoeba,da,de,Det er ingen hemmelighed at Tom ikke kan lide Maria.,"Es ist kein Geheimnis, dass Tom Mary nicht mag.","{""c"":""\""Es ist kein Geheimnis, dass Tom Maria nicht mag.\""""}",93,1754,25,1779,1392.84
subtitle,da,de,"Jeg tror ikke, det her er enden.","Ich glaube nicht, dass das das Ende ist.","{""c"":""\""Ich glaube nicht, dass dies das Ende ist.\""""}",92,1752,22,1774,1421.61
tatoeba,da,de,Han fik kørekort til lastbil mens han var inde som soldat.,Er hat bei der Bundeswehr seinen LKW-Führerschein gemacht.,"{""c"":""\""Er bekam seinen Lastkraftwagen-Führerschein, während er als Soldat im Dienst war.\""""}",73,1758,37,1795,2018.47
subtitle,da,de,- Jeg blev også efterladt!,Sie haben mich auch zurückgelassen.,"{""c"":""\""- Ich wurde auch zurückgelassen!\""""}",82,1749,19,1768,1590.67
tatoeba,da,de,Fransk er ikke mit modersmål.,Französisch ist nicht meine Muttersprache.,"{""c"":""\""Französisch ist nicht meine Muttersprache.\""""}",95,1749,22,1771,1524.25
subtitle,da,de,- Det må vi så bare forklare politiet.,- Das müssen wir der Polizei erklären.,"```json
{""c"":""\""- Das müssen wir der Polizei dann einfach erklären.\""""}
```",82,1752,33,1785,1587.96
tatoeba,da,de,Vi har opdaget en hemmelig gang.,Wir haben einen Geheimgang entdeckt.,"{""c"":""\""Wir haben einen geheimen Gang entdeckt.\""""}",78,1750,22,1772,1307.83
subtitle,da,de,Ligesom jer. I er et samfund.,"So wie ihr, ihr seid auch eine Gemeinschaft.","{""c"":""\""Genauso wie ihr. Ihr seid eine Gemeinschaft.\""""}",82,1752,26,1778,1130.97
tatoeba,da,de,Tom kunne ikke beslutte sig for om hans hund skulle hedde Cookie eller Pochi.,"Tom konnte sich nicht entscheiden, ob er seinen Hund Cookie oder Pochi nennen sollte.","{""c"":""\""Tom konnte sich nicht entscheiden, ob sein Hund Cookie oder Pochi heißen sollte.\""""}",90,1761,34,1795,1427.19
subtitle,da,de,Og den her ...,Und das hier.,"{""c"":""\""Und dieser hier ...\""""}",79,1746,14,1760,1200.41
tatoeba,da,de,Jeg har plantet et æbletræ i min have.,Ich habe einen Apfelbaum in meinen Garten gepflanzt.,"{""c"":""\""Ich habe einen Apfelbaum in meinem Garten gepflanzt.\""""}",92,1755,30,1785,1313.16
subtitle,da,de,Samarbejder du med Hunter?,So viel weiß ich. Arbeiten Sie mit Hunter zusammen?,"{""c"":""\""Arbeitest du mit Hunter zusammen?\""""}",82,1748,19,1767,1157.22
tatoeba,da,de,"Ved du hvad, Tom, du har ret!","Weißt du was, Tom? Du hast recht!","{""c"":""\""Weißt du was, Tom, du hast recht!\""""}",85,1751,24,1775,1318.63
subtitle,da,de,Godt.,Genau.,"{""c"":""\""Gut.\""""}",75,1744,12,1756,1399.49
tatoeba,da,de,Maria kom sidst.,Maria kam zuletzt.,"{""c"":""\""Maria kam zuletzt.\""""}",95,1745,15,1760,1451.73
subtitle,da,de,Hvad er det?,Was ist das?,"{""c"":""\""Was ist das?\""""}",85,1746,13,1759,1113.7
tatoeba,nl,ja,Bekijk de afbeelding.,その絵を見なさい。,"```json
{""c"":""「画像を見てください。」""}
```",75,1749,21,1770,1351.66
subtitle,da,de,"- Ja, det kan jeg.","- Ja, ja, kann ich.","{""c"":""\""- Ja, das kann ich.\""""}",82,1748,17,1765,1229.43
tatoeba,nl,ja,Dit hotel is vorig jaar gebouwd.,このホテルは去年建てられた。,"{""c"":""「このホテルは昨年建てられました。」""}",82,1749,22,1771,1303.01
subtitle,nl,ja,- Wat gebeurt er?,- 何が起きたんだ！ - なんだそれ？,"{""c"":""「何が起きているんですか?」""}",62,1747,18,1765,1368.64
tatoeba,nl,ja,Ik ben John.,私はジョンです。,"{""c"":""「私はジョンです。」""}",82,1746,16,1762,920.62
subtitle,nl,ja,Ik ga me tegoed doen aan je ziel.,ぉ前の魂を食らつてやる,"{""c"":""「俺はお前の魂を食い尽くす。」""}",82,1754,25,1779,1313.87
tatoeba,nl,ja,Het is raar dat jij niks van haar huwelijksceremonie afweet.,あなたが彼女の結婚式について何も知らないとは不思議だ。,"{""c"":""「彼女の結婚式のことについて何も知らないなんて変だね。」""}",82,1762,33,1795,1633.59
subtitle,nl,ja,Dankjewel.,ありがとう,"{""c"":""「ありがとうございます。」""}",83,1747,17,1764,1036.25
tatoeba,nl,ja,U zult merken dat deze kaart erg handig is.,この地図がとても役に立つことが分かるでしょう。,"{""c"":""「この カード はとても 便利だと 気づくでしょう。」""}",74,1755,29,1784,1536.63
tatoeba,nl,ja,Betty is danslerares.,ベティはダンスの先生である。,"{""c"":""\""ベティはダンスの先生です。\""""}",82,1747,21,1768,1277.05
subtitle,nl,ja,Dat zou ik graag willen. Maar er zit een prijskaartje aan.,したいが それには対価が要る,"{""c"":""「それはいいですね。でも値段がついてるんです。」""}",73,1763,27,1790,3912.37
tatoeba,nl,ja,Geef me een ander voorbeeld alsjeblieft.,別の実例を教えてください。,"{""c"":""「別の例をください。」""}",82,1755,15,1770,1442.23
subtitle,nl,ja,"Nee, meneer.",いいえ、サー。,"{""c"":""「いいえ、先生。」""}",73,1747,17,1764,1299.39
subtitle,nl,ja,"Hé, jongens. Pak maar.",さあどうぞ カウボーイ　プリンセス,"{""c"":""「やあ、みんな。さあ、どうぞ。」""}",73,1751,27,1778,1085.06
tatoeba,nl,ja,"Zover wij weten, is de aarde de enige planeet met oceanen.",私たちの知る限りでは、地球は海を持っている唯一の惑星である。,"{""c"":""「私たちが知る限り、地球は海を持つ唯一の惑星です。」""}",82,1761,35,1796,1254.21
subtitle,nl,ja,M'n familie?,- 私の家族は？,"{""c"":""「私の家族?」""}",82,1745,14,1759,1403.59
tatoeba,nl,ja,"Het is niet goed als je zo laat in de avond opblijft, joh.",夜遅くまで起きていては駄目だよ。,"{""c"":""「夜遅くまで起きているのは良くないよ。」""}",82,1762,27,1789,1710.32
subtitle,nl,ja,"Of het nou zout, goud of olie is.",それが塩や金や 油であろうとなかろうと,"{""c"":""「それが塩であれ、金であれ、油であれ。」""}",78,1753,27,1780,1814.39
tatoeba,nl,ja,Hij kan dat niet aan.,彼にはそれはすることができない。,"```json
{""c"":""「彼はそれに対応できません。」""}
```",82,1746,25,1771,1369.22
subtitle,nl,ja,Daar ben ik gek op.,- そうなの　わたし、ピューターが大好きなの,"{""c"":""「それが大好きです。」""}",73,1749,16,1765,1439.74
tatoeba,fr,no,L'orbite de Sirius est elliptique.,Banen rundt Sirius er elliptisk.,"{""c"":""\""Banen til Sirius er elliptisk.\""""}",82,1753,21,1774,1637.79
subtitle,nl,ja,"Mason, hoe was je week?",メイソン　今週はどうだった？,"{""c"":""\""Mason、今週はどうだった?\""""}",82,1748,19,1767,1390.01
tatoeba,fr,no,Le garçon et l'homme boivent de l'eau.,Guten og mannen drikk vatn.,"{""c"":""\""Gutten og mannen drikker vann.\""""}",85,1756,21,1777,1696.83
tatoeba,fr,no,C'est mon cheval.,Dette er hesten min.,"{""c"":""\""Det er hesten min.\""""}",90,1747,15,1762,1159.55
subtitle,fr,no,"Chuck, on a un problème sur la 7ème. Unité psychiatrique.","-Problemer på psykiatrisk, Chuck.","{""c"":""\""Chuck, vi har et problem på den 7. Psykiatrisk enhet.\""""}",74,1760,29,1789,1795.3
subtitle,fr,no,"Allez, je ferai pas foirer ton plan !",Kom igjen. Jeg skal ikke ødelegge det for deg.,"{""c"":""\""Kom igjen, jeg skal ikke ødelegge planen din!\""""}",82,1754,25,1779,1316.53
tatoeba,fr,no,Il a deux fois plus de livres que moi.,Han har dobbelt so mange bøker som meg.,"{""c"":""\""Han har dobbelt så mange bøker som meg.\""""}",95,1752,22,1774,1590.86
subtitle,fr,no,"Fais gaffe, petit !","Pass deg, gutt!","{""c"":""\""Vær forsiktig, liten!\""""}",75,1749,19,1768,1486.59
tatoeba,fr,no,"Il va bientôt pleuvoir, regarde ces nuages noirs.","Det kommer til å regne snart, bare se på de mørke skyene.","{""c"":""\""Det vil snart regne, se på disse sorte skyene.\""""}",79,1758,23,1781,1492.01
subtitle,fr,no,Amusant ?,Morsomt?,"{""c"":""\""Morsom?\""""}",75,1746,13,1759,1112.4
tatoeba,fr,no,Je m'appelle Jack.,Jeg heter Jack.,"{""c"":""\""Jeg heter Jack.\""""}",90,1747,15,1762,1504.15
subtitle,fr,no,"Ainsi que le gouverneur, l'archevêque, et des PDG américains et japonais.","Og det gjør guvernøren, erkebiskopen og sjefene for noen amerikanske og japanske firmaer.","{""c"":""\""Samt guvernøren, erkebiskopen, og amerikanske og japanske administrerende direktører.\""""}",78,1764,32,1796,1501.78
tatoeba,fr,no,Nous avons vu le match de football à la télévision.,Vi såg fotballkampen på TV.,"{""c"":""\""Vi fotballkampen på TV.\""""}",52,1756,18,1774,1491.1
subtitle,fr,no,Qu'est-ce que vous voulez qu'on leur donne ?,Hva skal vi liksom gi dem?,"{""c"":""\""Hva vil du at vi skal gi dem?\""""}",79,1758,20,1778,1967.7
tatoeba,fr,no,Mettez le jeu en pause.,Sett spillet på pause.,"{""c"":""\""Sett spillet på pause.\""""}",85,1750,17,1767,1498.27
subtitle,fr,no,Qu'est ce que t'as ?,Hva har du?,"{""c"":""\""Hva har du?\""""} ",75,1751,16,1767,1393.71
tatoeba,fr,no,Elle est juste derrière toi.,Ho er rett bak deg.,"{""c"":""\""Hun er rett bak deg.\""""}",85,1750,17,1767,1333.73
subtitle,fr,no,"- À part cela, nous ne savons rien.",-Bortsett fra det vet vi ingenting.,"{""c"":""\""- Bortsett fra det, vet vi ingenting.\""""}",88,1753,23,1776,1440.15
tatoeba,fr,no,Il y a peu d’étudiants qui comprennent le latin.,Få studenter kan forstå latin.,"{""c"":""\""Det er få studenter som forstår latin.\""""}",79,1757,20,1777,1524.46
subtitle,fr,no,- Mon dieu !,- Herregud.,"{""c"":""\""- Min Gud!\""""}",75,1746,14,1760,1418.34
tatoeba,nl,en,Tom sterft.,Tom is dying.,"{""c"":""\""Tom dies.\""""}",75,1744,12,1756,1514.26
subtitle,fr,no,Je n'en supporterai pas davantage.,Jeg holder ikke ut lenger.,"{""c"":""\""Jeg orker ikke mer av det.\""""}",79,1752,18,1770,1570.17
tatoeba,nl,en,Maria bijt op haar nagels.,Mary bites her nails.,"{""c"":""\""Maria bites her nails.\""""}",97,1748,16,1764,1062.83
subtitle,nl,en,Misschien omdat ze allemaal dood zijn!,- Maybe they're not because they're all dead!,"{""c"":""\""Maybe because they're all dead!\""""}",82,1752,16,1768,1495.45
tatoeba,nl,en,Hij is allergisch voor katten.,He's allergic to cats.,"{""c"":""\""He is allergic to cats.\""""}",95,1748,16,1764,1274.48
subtitle,nl,en,"Heeft u de ratten gezien, of heeft u ze horen krabben?",Have you seen the rats or have you just heard scratching?,"{""c"":""\""Have you seen the rats, or have you heard them scratching?\""""}",85,1759,23,1782,1261.84
tatoeba,nl,en,Hij kan niet erg snel rennen.,He can't run very fast.,"{""c"":""\""He can't run very fast.\""""}",95,1750,16,1766,1222.31
subtitle,nl,en,"Genetische manipulatie, maar hoe?","Genetic manipulation, obviously, but what kind?","{""c"":""\""Genetic manipulation, but how?\""""}",75,1751,16,1767,1499.94
tatoeba,nl,en,Stop Tom.,Stop Tom.,"{""c"":""\""Stop Tom.\""""}",75,1743,12,1755,1361.96
subtitle,nl,en,Vond u het erg dat hij populairder was?,Didn't it bother you that he was more popular?,"{""c"":""\""Did you mind that he was more popular?\""""}",83,1754,18,1772,1189.74
tatoeba,nl,en,Hoeveel is 300 euro in Canadese dollars?,How much is 300 euros in Canadian dollars?,"{""c"":""\""How much is 300 euros in Canadian dollars?\""""}",78,1755,20,1775,1642.67
subtitle,nl,en,Die man vroeg mij om vreselijke dingen te doen.,This man asked me to do terrible things.,"{""c"":""\""They asked me to do terrible things.\""""}",62,1756,17,1773,1286.72
tatoeba,nl,en,Tom kan het niet uitstaan onderbroken te worden.,Tom can't stand being interrupted.,"{""c"":""\""Tom can't stand being interrupted.\""""}",95,1753,16,1769,1081.75
subtitle,nl,en,Laat me je eens bekijken!,Just let me get a look at you!,"{""c"":""\""Let me get a look at you!\""""}",82,1751,17,1768,1423.45
tatoeba,nl,en,Ik wil niet blijven aandringen.,I don't want to continue pressing the issue.,"{""c"":""\""I don't want to keep insisting.\""""}",82,1752,18,1770,1610.42
subtitle,nl,en,"O Jesus, Sam.","Jesus, Sam.","{""c"":""\""O Jesus, Sam.\""""}",85,1745,14,1759,1445.97
tatoeba,nl,en,Volgens de bijbel schiep God de wereld in zes dagen.,"According to the Bible, God created the world in six days.","{""c"":""\""According to the Bible, God created the world in six days.\""""}",95,1758,22,1780,1761.38
subtitle,nl,en,De boom is te zwaar.,The tree's too heavy.,"{""c"":""\""The tree is too heavy.\""""}",95,1747,15,1762,1652.44
tatoeba,nl,en,Ik zal op kerstdag aankomen.,I'll arrive on Christmas Day.,"{""c"":""\""I will arrive on Christmas Day.\""""}",95,1753,16,1769,1672.25
subtitle,nl,en,"Mama, stop.","Mama, stop.","{""c"":""\""Mama, stop.\""""}",75,1745,14,1759,1345.99
tatoeba,da,es,Han har oversat Homer fra græsk til engelsk.,Él tradujo a Homero del griego al inglés.,"{""c"":""\""Él ha traducido a Homero del griego al inglés.\""""}",90,1751,25,1776,1521.59
subtitle,nl,en,Grace is echt van streek omdat ze dit stadsfoto projekt niet kan doen.,"Aw, Grace is pretty upset about not being able to do this town photo.","{""c"":""\""Grace is really upset because she can't do this City Walk project.\""""}",79,1759,23,1782,1444.6
tatoeba,da,es,Katten sover på en stol.,El gato duerme en una silla.,"{""c"":""\""El gato duerme en una silla.\""""}",85,1750,20,1770,1947.43
subtitle,da,es,"Knægt, du vil ikke tro det.","Hijo, ¡no vas a creerlo!","{""c"":""\""Colega, no vas a creerlo.\""""}",72,1752,20,1772,1503.61
tatoeba,da,es,Du kan spise morgenmaden mellem klokken syv og klokken ni.,Se puede desayunar entre las siete y las nueve.,"{""c"":""\""Puedes desayunar entre las siete y las nueve.\""""}",82,1759,25,1784,1426.99
subtitle,da,es,Far!,¡Papi!,"{""c"":""\""¡Lejos!\""""}",15,1742,15,1757,1104.94
tatoeba,da,es,Vand består af brint og ilt.,El agua está compuesta de hidrógeno y oxígeno.,"{""c"":""\""El agua está compuesta de hidrógeno y oxígeno.\""""}",82,1751,24,1775,1134.03
subtitle,da,es,"Ved du, hvad Ethan vil gøre, hvis han får chancen?","¡Laurie, cállate! ¿Sabes lo que hará Ethan si tiene oportunidad?","{""c"":""\""¿Sabes qué hará Ethan si tiene la oportunidad?\""""}",82,1759,28,1787,1518.08
