dataset,src,tgt,raw,ref,trans,score,input_tokens,output_tokens,total_tokens,latency_ms
tatoeba,en,no,We accept all major credit cards.,Vi tar alle større kredittkort.,"{""c"":""We accept all major credit cards.""}",0,2592,14,2606,953.83
subtitle,da,de,"Jeg tror ikke, det her er enden.","Ich glaube nicht, dass das das Ende ist.","{""c"":""Ich glaube nicht, dass dies das Ende ist.""}",95,2597,20,2617,1047.32
tatoeba,en,no,Write me a message.,Skriv meg en melding.,"I appreciate the instruction, but I need to clarify my role: I'm designed to translate text for the Bingo Frenzy game according to the rules provided.

If you'd like me to translate something, please provide:
1. The text to translate (in quotation marks)
2. The target language (language name or ISO 639-1 code)

For example: `""Looking for Factory 5"" → es`

I'll then respond with only the JSON translation.",0,2590,109,2699,1923.44
subtitle,da,de,- Jeg blev også efterladt!,Sie haben mich auch zurückgelassen.,"{""c"":""- Ich wurde auch zurückgelassen!""}",87,2594,17,2611,978.73
tatoeba,en,no,Tom's living room was tastefully furnished.,Toms stue var smakefullt innredet.,"{""c"":""Tom's living room was tastefully furnished.""}",0,2594,16,2610,801.11
subtitle,da,de,- Det må vi så bare forklare politiet.,- Das müssen wir der Polizei erklären.,"{""c"":""- Das müssen wir der Polizei dann einfach erklären.""}",88,2597,26,2623,1076.79
tatoeba,en,no,We have more important things that need to be dealt with.,Vi har viktigere ting som må gjøres.,"{""c"":""Vi har viktigere ting som må håndteres.""}",82,2597,21,2618,1155.27
subtitle,da,de,Ligesom jer. I er et samfund.,"So wie ihr, ihr seid auch eine Gemeinschaft.","{""c"":""Wie ihr. Ihr seid eine Gemeinschaft.""}",82,2597,21,2618,1011.02
tatoeba,en,no,Now eat your supper.,Spis middagen din nå.,"{""c"":""Now eat your supper.""}",0,2591,13,2604,932.0
subtitle,da,de,Og den her ...,Und das hier.,"{""c"":""Und dieser hier ...""}",82,2591,12,2603,1040.84
tatoeba,en,no,Tom works out in a gym near his house.,Tom trener på et treningssenter nært huset hans.,"{""c"":""Tom works out in a gym near his house.""}",0,2595,17,2612,927.19
subtitle,da,de,Samarbejder du med Hunter?,So viel weiß ich. Arbeiten Sie mit Hunter zusammen?,"{""c"":""Arbeitest du mit Hunter zusammen?""}",78,2593,17,2610,972.59
tatoeba,da,de,Anden Verdenskrig begyndte i 1939.,Der Zweite Weltkrieg begann 1939.,"{""c"":""Der Zweite Weltkrieg begann 1939.""}",72,2599,21,2620,938.35
subtitle,da,de,Godt.,Genau.,"{""c"":""Gut.""}",82,2589,10,2599,1111.85
subtitle,da,de,Hvad er det?,Was ist das?,"{""c"":""Was ist das?""}",75,2591,11,2602,917.99
tatoeba,da,de,På havet herskede der i går en voldsom søgang.,Auf dem Meer herrschte gestern starker Seegang.,"{""c"":""Gestern herrschte auf dem Meer ein heftiger Seegang.""}",92,2601,26,2627,1653.34
subtitle,da,de,"- Ja, det kan jeg.","- Ja, ja, kann ich.","{""c"":""- Ja, das kann ich.""}",82,2593,15,2608,972.05
tatoeba,da,de,Det er ingen hemmelighed at Tom ikke kan lide Maria.,"Es ist kein Geheimnis, dass Tom Mary nicht mag.","{""c"":""Es ist kein Geheimnis, dass Tom Maria nicht mag.""}",95,2599,23,2622,1025.52
subtitle,nl,ja,- Wat gebeurt er?,- 何が起きたんだ！ - なんだそれ？,"{""c"":""- どうしたの?""}",62,2592,14,2606,1058.47
tatoeba,da,de,Han fik kørekort til lastbil mens han var inde som soldat.,Er hat bei der Bundeswehr seinen LKW-Führerschein gemacht.,"{""c"":""Er bekam seinen Lastkraftwagen-Führerschein, während er als Soldat im Dienst war.""}",72,2603,35,2638,1145.34
subtitle,nl,ja,Ik ga me tegoed doen aan je ziel.,ぉ前の魂を食らつてやる,"{""c"":""君の魂を食い尽くしてやる。""}",82,2599,22,2621,1004.95
tatoeba,da,de,Fransk er ikke mit modersmål.,Französisch ist nicht meine Muttersprache.,"{""c"":""Französisch ist nicht meine Muttersprache.""}",95,2594,20,2614,1054.45
subtitle,nl,ja,Dankjewel.,ありがとう,"{""c"":""ありがとうございます。""}",82,2592,15,2607,995.38
tatoeba,da,de,Vi har opdaget en hemmelig gang.,Wir haben einen Geheimgang entdeckt.,"{""c"":""Wir haben einen geheimen Gang entdeckt.""}",82,2595,20,2615,1005.8
subtitle,nl,ja,Dat zou ik graag willen. Maar er zit een prijskaartje aan.,したいが それには対価が要る,"{""c"":""それは大歓迎です。ただし、代償があります。""}",79,2608,25,2633,1060.1
tatoeba,da,de,Tom kunne ikke beslutte sig for om hans hund skulle hedde Cookie eller Pochi.,"Tom konnte sich nicht entscheiden, ob er seinen Hund Cookie oder Pochi nennen sollte.","{""c"":""Tom konnte sich nicht entscheiden, ob sein Hund Cookie oder Pochi heißen sollte.""}",90,2606,32,2638,1186.42
subtitle,nl,ja,"Nee, meneer.",いいえ、サー。,"{""c"":""いいえ、先生。""}",73,2592,15,2607,1094.34
tatoeba,da,de,Jeg har plantet et æbletræ i min have.,Ich habe einen Apfelbaum in meinen Garten gepflanzt.,"{""c"":""Ich habe einen Apfelbaum in meinem Garten gepflanzt.""}",85,2600,28,2628,1082.57
subtitle,nl,ja,"Hé, jongens. Pak maar.",さあどうぞ カウボーイ　プリンセス,"{""c"":""やあ、みんな。どうぞ。""}",73,2596,21,2617,921.72
tatoeba,da,de,"Ved du hvad, Tom, du har ret!","Weißt du was, Tom? Du hast recht!","{""c"":""Weißt du was, Tom, du hast recht!""}",85,2596,22,2618,884.43
subtitle,nl,ja,M'n familie?,- 私の家族は？,"{""c"":""家族ですか?""}",75,2590,13,2603,1071.66
tatoeba,da,de,Maria kom sidst.,Maria kam zuletzt.,"{""c"":""Maria kam zuletzt.""}",100,2590,13,2603,988.57
subtitle,nl,ja,"Of het nou zout, goud of olie is.",それが塩や金や 油であろうとなかろうと,"{""c"":""塩であれ、金であれ、油であれ。""}",65,2598,23,2621,1077.59
tatoeba,nl,ja,Bekijk de afbeelding.,その絵を見なさい。,"{""c"":""画像を確認してください。""}",73,2594,15,2609,1007.43
subtitle,nl,ja,Daar ben ik gek op.,- そうなの　わたし、ピューターが大好きなの,"{""c"":""そういうのが大好きです。""}",73,2594,17,2611,1125.6
tatoeba,nl,ja,Dit hotel is vorig jaar gebouwd.,このホテルは去年建てられた。,"{""c"":""このホテルは去年建設されました。""}",82,2594,19,2613,986.2
subtitle,nl,ja,"Mason, hoe was je week?",メイソン　今週はどうだった？,"{""c"":""Mason、今週はどうでしたか?""}",82,2593,19,2612,1069.14
tatoeba,nl,ja,Ik ben John.,私はジョンです。,"{""c"":""私はジョンです。""}",70,2591,14,2605,931.99
subtitle,fr,no,"Chuck, on a un problème sur la 7ème. Unité psychiatrique.","-Problemer på psykiatrisk, Chuck.","{""c"":""Chuck, vi har et problem på den 7. Psykiatrisk enhed.""}",79,2605,27,2632,1255.72
tatoeba,nl,ja,Het is raar dat jij niks van haar huwelijksceremonie afweet.,あなたが彼女の結婚式について何も知らないとは不思議だ。,"{""c"":""彼女の結婚式について何も知らないなんて変だね。""}",82,2607,28,2635,1137.79
subtitle,fr,no,"Allez, je ferai pas foirer ton plan !",Kom igjen. Jeg skal ikke ødelegge det for deg.,"{""c"":""Kom på, jeg skal ikke ødelegge planen din!""}",79,2599,22,2621,1072.85
tatoeba,nl,ja,U zult merken dat deze kaart erg handig is.,この地図がとても役に立つことが分かるでしょう。,"{""c"":""このカードはとても便利だと気づくでしょう。""}",62,2600,25,2625,919.58
subtitle,fr,no,"Fais gaffe, petit !","Pass deg, gutt!","{""c"":""Fais gaffe, petit !""}",0,2594,15,2609,1017.89
tatoeba,nl,ja,Betty is danslerares.,ベティはダンスの先生である。,"{""c"":""Betty is danslerares.""}",0,2592,14,2606,872.43
subtitle,fr,no,Amusant ?,Morsomt?,"{""c"":""Amusant ?""}",20,2591,12,2603,995.41
tatoeba,nl,ja,Geef me een ander voorbeeld alsjeblieft.,別の実例を教えてください。,"{""c"":""別の例をください。""}",75,2600,13,2613,1070.64
tatoeba,nl,ja,"Zover wij weten, is de aarde de enige planeet met oceanen.",私たちの知る限りでは、地球は海を持っている唯一の惑星である。,"{""c"":""私たちが知る限り、地球は海を持つ唯一の惑星です。""}",82,2606,33,2639,1052.07
subtitle,fr,no,"Ainsi que le gouverneur, l'archevêque, et des PDG américains et japonais.","Og det gjør guvernøren, erkebiskopen og sjefene for noen amerikanske og japanske firmaer.","{""c"":""Así como el gobernador, el arzobispo, y directores ejecutivos estadounidenses y japoneses.""}",0,2609,33,2642,1029.66
tatoeba,nl,ja,"Het is niet goed als je zo laat in de avond opblijft, joh.",夜遅くまで起きていては駄目だよ。,"{""c"":""夜遅くまで起きているのは良くないよ。""}",82,2607,25,2632,1026.35
subtitle,fr,no,Qu'est-ce que vous voulez qu'on leur donne ?,Hva skal vi liksom gi dem?,"{""c"":""Hva ønsker du at vi skal gi dem?""}",74,2603,20,2623,2181.64
tatoeba,nl,ja,Hij kan dat niet aan.,彼にはそれはすることができない。,"{""c"":""彼はそれに対処できません。""}",82,2591,18,2609,1476.42
subtitle,fr,no,Qu'est ce que t'as ?,Hva har du?,"{""c"":""Hva har du?""}",70,2596,13,2609,924.48
tatoeba,fr,no,L'orbite de Sirius est elliptique.,Banen rundt Sirius er elliptisk.,"{""c"":""L'orbite de Sirius est elliptique.""}",0,2598,20,2618,898.47
tatoeba,fr,no,Le garçon et l'homme boivent de l'eau.,Guten og mannen drikk vatn.,"{""c"":""Le garçon et l'homme boivent de l'eau.""}",0,2601,23,2624,990.56
subtitle,fr,no,"- À part cela, nous ne savons rien.",-Bortsett fra det vet vi ingenting.,"{""c"":""- Bortsett fra det, vet vi ingenting.""}",96,2598,21,2619,1172.46
subtitle,fr,no,- Mon dieu !,- Herregud.,"{""c"":""- Oh my God!""}",20,2591,12,2603,1045.54
tatoeba,fr,no,C'est mon cheval.,Dette er hesten min.,"{""c"":""It's my horse.""}",15,2592,12,2604,1132.5
subtitle,fr,no,Je n'en supporterai pas davantage.,Jeg holder ikke ut lenger.,"{""c"":""Jeg orker ikke mer av dette.""}",82,2597,16,2613,997.52
tatoeba,fr,no,Il a deux fois plus de livres que moi.,Han har dobbelt so mange bøker som meg.,"{""c"":""Han har dobbelt så mange bøker som meg.""}",97,2597,20,2617,986.94
subtitle,nl,en,Misschien omdat ze allemaal dood zijn!,- Maybe they're not because they're all dead!,"{""c"":""Maybe because they're all dead!""}",78,2597,14,2611,878.62
tatoeba,fr,no,"Il va bientôt pleuvoir, regarde ces nuages noirs.","Det kommer til å regne snart, bare se på de mørke skyene.","{""c"":""Det skal snart regne, se på disse svarte skyene.""}",79,2603,22,2625,1153.9
subtitle,nl,en,"Heeft u de ratten gezien, of heeft u ze horen krabben?",Have you seen the rats or have you just heard scratching?,"{""c"":""Have you seen the rats, or heard them scratching?""}",88,2604,19,2623,1067.31
tatoeba,fr,no,Je m'appelle Jack.,Jeg heter Jack.,"{""c"":""My name is Jack.""}",15,2592,12,2604,1021.09
subtitle,nl,en,"Genetische manipulatie, maar hoe?","Genetic manipulation, obviously, but what kind?","{""c"":""Genetic manipulation, but how?""}",82,2596,14,2610,957.42
tatoeba,fr,no,Nous avons vu le match de football à la télévision.,Vi såg fotballkampen på TV.,"{""c"":""Vi fotballkampen på TV.""}",35,2601,16,2617,968.43
subtitle,nl,en,Vond u het erg dat hij populairder was?,Didn't it bother you that he was more popular?,"{""c"":""Did you mind that he was more popular?""}",83,2599,16,2615,982.43
tatoeba,fr,no,Mettez le jeu en pause.,Sett spillet på pause.,"{""c"":""Pause the game.""}",10,2595,12,2607,947.65
subtitle,nl,en,Die man vroeg mij om vreselijke dingen te doen.,This man asked me to do terrible things.,"{""c"":""They asked me to do terrible things.""}",72,2601,15,2616,912.21
tatoeba,fr,no,Elle est juste derrière toi.,Ho er rett bak deg.,"{""c"":""Hun er rett bak deg.""}",79,2595,15,2610,1130.2
subtitle,nl,en,Laat me je eens bekijken!,Just let me get a look at you!,"{""c"":""Let me take a look at you!""}",85,2596,15,2611,963.59
tatoeba,fr,no,Il y a peu d’étudiants qui comprennent le latin.,Få studenter kan forstå latin.,"{""c"":""Det er få studenter som forstår latin.""}",84,2602,18,2620,885.04
subtitle,nl,en,"O Jesus, Sam.","Jesus, Sam.","{""c"":""O Jesus, Sam.""}",97,2590,12,2602,997.38
tatoeba,nl,en,Tom sterft.,Tom is dying.,"{""c"":""Tom dies.""}",73,2589,10,2599,997.81
subtitle,nl,en,De boom is te zwaar.,The tree's too heavy.,"{""c"":""The tree is too heavy.""}",82,2592,13,2605,985.6
tatoeba,nl,en,Maria bijt op haar nagels.,Mary bites her nails.,"{""c"":""Maria bites her nails.""}",97,2593,14,2607,943.91
subtitle,nl,en,"Mama, stop.","Mama, stop.","{""c"":""Mama, stop.""}",95,2590,12,2602,1062.71
tatoeba,nl,en,Hij is allergisch voor katten.,He's allergic to cats.,"{""c"":""He is allergic to cats.""}",95,2593,14,2607,978.89
subtitle,nl,en,Grace is echt van streek omdat ze dit stadsfoto projekt niet kan doen.,"Aw, Grace is pretty upset about not being able to do this town photo.","{""c"":""Grace is really upset because she can't do this city photo project.""}",87,2604,21,2625,1015.21
tatoeba,nl,en,Hij kan niet erg snel rennen.,He can't run very fast.,"{""c"":""He can't run very fast.""}",95,2595,14,2609,926.57
subtitle,da,es,"Knægt, du vil ikke tro det.","Hijo, ¡no vas a creerlo!","{""c"":""Colega, no lo vas a creer.""}",79,2597,18,2615,1121.72
tatoeba,nl,en,Stop Tom.,Stop Tom.,"{""c"":""Stop Tom.""}",95,2588,10,2598,794.4
subtitle,da,es,Far!,¡Papi!,"{""c"":""¡Lejos!""}",30,2587,13,2600,958.02
tatoeba,nl,en,Hoeveel is 300 euro in Canadese dollars?,How much is 300 euros in Canadian dollars?,"{""c"":""How much is 300 euros in Canadian dollars?""}",74,2600,18,2618,1650.83
subtitle,da,es,"Ved du, hvad Ethan vil gøre, hvis han får chancen?","¡Laurie, cállate! ¿Sabes lo que hará Ethan si tiene oportunidad?","{""c"":""¿Sabes lo que Ethan hará si tiene la oportunidad?""}",82,2604,26,2630,868.61
tatoeba,nl,en,Tom kan het niet uitstaan onderbroken te worden.,Tom can't stand being interrupted.,"{""c"":""Tom can't stand being interrupted.""}",95,2598,14,2612,1004.85
subtitle,da,es,"Godt, du har langt hår.",Menos mal que tienes el pelo largo,"{""c"":""Bien, tienes el pelo largo.""}",73,2596,16,2612,1031.04
tatoeba,nl,en,Ik wil niet blijven aandringen.,I don't want to continue pressing the issue.,"{""c"":""I don't want to keep insisting.""}",82,2597,16,2613,997.62
subtitle,da,es,- Hun afslår behandling.,- Rechazó el tratamiento.,"{""c"":""- Ella rechaza el tratamiento.""}",82,2593,16,2609,1165.18
tatoeba,nl,en,Volgens de bijbel schiep God de wereld in zes dagen.,"According to the Bible, God created the world in six days.","{""c"":""According to the Bible, God created the world in six days.""}",78,2603,20,2623,1228.92
subtitle,da,es,"Det ligger lidt uden for byen, men...","- ¡Bien, sí! Auténtico. Está fuera de la ciudad, pero...","{""c"":""Está un poco fuera de la ciudad, pero...""}",72,2595,19,2614,1062.33
subtitle,da,es,Er det ham?,¿Es él?,"{""c"":""¿Es él?""}",85,2589,12,2601,965.26
tatoeba,nl,en,Ik zal op kerstdag aankomen.,I'll arrive on Christmas Day.,"{""c"":""I will arrive on Christmas Day.""}",85,2598,14,2612,1235.42
tatoeba,da,es,Han har oversat Homer fra græsk til engelsk.,Él tradujo a Homero del griego al inglés.,"{""c"":""Él tradujo a Homero del griego al inglés.""}",95,2596,22,2618,1076.82
subtitle,da,es,"Jeg er ked af det, men det her går ikke.","Lo siento, pero esto no está funcionando.","{""c"":""Lo siento, pero esto no funciona.""}",82,2599,17,2616,1112.22
tatoeba,da,es,Katten sover på en stol.,El gato duerme en una silla.,"{""c"":""El gato duerme en una silla.""}",95,2595,18,2613,1017.4
subtitle,da,es,Og jeg er dy gtig med hænderne.,Y soy muy bueno con mis manos.,"{""c"":""Y soy hábil con las manos.""}",82,2597,18,2615,1097.19
tatoeba,da,es,Du kan spise morgenmaden mellem klokken syv og klokken ni.,Se puede desayunar entre las siete y las nueve.,"{""c"":""Puedes desayunar entre las siete y las nueve.""}",82,2604,23,2627,1252.13
subtitle,da,es,Vi har travlt.,"Ves, es que estamos ocupados.","{""c"":""Estamos ocupados.""}",75,2590,13,2603,1216.7
tatoeba,da,es,Vand består af brint og ilt.,El agua está compuesta de hidrógeno y oxígeno.,"{""c"":""El agua consiste en hidrógeno y oxígeno.""}",82,2596,21,2617,1266.67
subtitle,fr,nl,Salut... Dire que ta mère te battait pour que tu mettes une robe.,Ik herinner me dat je moeder je moest slaan voor je een jurk aantrok.,"{""c"":""Hallo... Zeg dat je moeder je sloeg zodat je een jurk aantrok.""}",62,2607,32,2639,1215.9
tatoeba,da,es,Vi mødes her en gang om ugen.,Nos reunimos aquí una vez por semana.,"{""c"":""Nos vemos aquí una vez a la semana.""}",85,2595,20,2615,925.91
